,id,full_text,favorite_count,retweet_count,created_at
853,1263867650033278977,micromorts,21,5,2020-05-22 16:21:43
854,1263867641397235714,micromort,22,10,2020-05-22 16:21:41
855,1263807197600940033,postcabinet,15,1,2020-05-22 12:21:30
856,1263784929986568193,tembiapo,5,0,2020-05-22 10:53:01
857,1263784908595568650,planception,22,4,2020-05-22 10:52:56
858,1263769399158243328,rosicles,6,0,2020-05-22 09:51:19
859,1263739112462462977,unnegative,91,21,2020-05-22 07:50:58
860,1263724049353539584,hypokrits,33,3,2020-05-22 06:51:06
861,1263724035000729602,coroanvirus,839,83,2020-05-22 06:51:03
862,1263716453360025601,nipplefruit,363,71,2020-05-22 06:20:55
863,1263656309167140865,maskne,55,9,2020-05-22 02:21:56
864,1263588188271939585,forcefields,49,10,2020-05-21 21:51:15
865,1263558063824539649,overbrew,24,2,2020-05-21 19:51:32
866,1263475204153622531,counterpaths,16,2,2020-05-21 14:22:17
867,1263475184016805899,hanyeos,3,0,2020-05-21 14:22:12
868,1263467340752130049,virucide,37,6,2020-05-21 13:51:02
869,1263406976928755714,lastto,5,0,2020-05-21 09:51:10
871,1263256009264508928,doomscrolling,2261,568,2020-05-20 23:51:17
872,1263248683094728709,seksbuddy,312,57,2020-05-20 23:22:10
873,1263203167401119744,sneezeguards,97,17,2020-05-20 20:21:18
874,1263158014552551424,walktailer,13,4,2020-05-20 17:21:53
875,1263158006075842560,walktail,17,4,2020-05-20 17:21:51
876,1263157997766926339,nonemergent,12,4,2020-05-20 17:21:49
877,1263157990007410689,walktailing,12,2,2020-05-20 17:21:47
878,1263142886524272640,wonderphrase,28,10,2020-05-20 16:21:46
879,1263006863328784389,hydroxymoron,3196,573,2020-05-20 07:21:16
880,1262976688876593152,redways,7,1,2020-05-20 05:21:22
881,1262863578962550785,suitman,187,31,2020-05-19 21:51:54
882,1262810560695021569,regroupedafter,10,0,2020-05-19 18:21:14
883,1262795669464588288,skinesphere,20,3,2020-05-19 17:22:03
884,1262689790845124608,désoeuvrement,17,4,2020-05-19 10:21:20
885,1262682274224537601,burpies,85,12,2020-05-19 09:51:28
886,1262501017503125512,propmaker,14,2,2020-05-18 21:51:13
887,1262244403143479296,awangement,217,27,2020-05-18 04:51:31
888,1262244395031691264,bwessed,441,94,2020-05-18 04:51:29
889,1262244387381219328,togever,120,19,2020-05-18 04:51:27
890,1262244379173031941,bwings,89,15,2020-05-18 04:51:26
891,1262214183824867329,petrobarons,42,12,2020-05-18 02:51:26
892,1262214168796696581,dudebro,1063,196,2020-05-18 02:51:23
893,1262161352367407104,segmenter,17,2,2020-05-17 23:21:30
894,1261881978229571584,gatham,26,1,2020-05-17 04:51:22
895,1261715840203972609,almajirai,3,0,2020-05-16 17:51:12
896,1261678131225800704,pissiness,241,50,2020-05-16 15:21:21
897,1261678123550232576,unweaponized,16,5,2020-05-16 15:21:20
898,1261587543360929794,coronadivorce,965,160,2020-05-16 09:21:24
899,1261444137485602817,cyberexecutive,125,30,2020-05-15 23:51:33
900,1261308218569109504,vecinas,69,23,2020-05-15 14:51:27
901,1261308180279287819,choicefully,51,13,2020-05-15 14:51:18
902,1261225226920243200,videobook,17,5,2020-05-15 09:21:41
903,1261194897136193536,upcombed,20,3,2020-05-15 07:21:10
904,1261119455532396551,nonconstructors,38,6,2020-05-15 02:21:23
905,1261081667873185792,officialsalso,28,5,2020-05-14 23:51:14
906,1261051468485988352,airportgoers,64,7,2020-05-14 21:51:13
907,1261029346350940170,hypified,48,12,2020-05-14 20:23:19
908,1260975976349085697,slowwwwly,303,58,2020-05-14 16:51:15
909,1260862831911735298,grandiosed,23,4,2020-05-14 09:21:39
910,1260651495168475136,supinating,8,0,2020-05-13 19:21:52
911,1260576301238411273,chilamate,5,1,2020-05-13 14:23:05
912,1260576279914598400,parteaguas,11,2,2020-05-13 14:23:00
913,1260561054398119936,beforetimes,959,269,2020-05-13 13:22:30
914,1260515776093659139,apilimod,2,1,2020-05-13 10:22:34
915,1260515768195780609,cytopathic,6,2,2020-05-13 10:22:33
916,1260508187628843009,undeservingness,17,5,2020-05-13 09:52:25
917,1260470203726651396,saladgate,127,17,2020-05-13 07:21:29
918,1260251322097565696,chaaaanged,125,15,2020-05-12 16:51:44
919,1260243831045402625,telehelp,45,8,2020-05-12 16:21:58
920,1260236283072385026,idreh,5,0,2020-05-12 15:51:58
921,1260236249824219137,masklessness,334,79,2020-05-12 15:51:50
922,1260175778446290945,hyperinflammatory,47,11,2020-05-12 11:51:33
923,1260145722000891904,parachuteless,66,19,2020-05-12 09:52:07
924,1260145707157200896,thermocycling,14,2,2020-05-12 09:52:03
925,1259873863690846215,tociluzimab,24,0,2020-05-11 15:51:51
926,1259843608787800065,qurut,4,2,2020-05-11 13:51:37
927,1259836621110812677,gaitou,12,8,2020-05-11 13:23:51
928,1259836611812044802,tusheng,7,0,2020-05-11 13:23:49
929,1259836380471070720,asoar,2,1,2020-05-11 13:22:54
930,1259836346128097282,yakshinis,4,0,2020-05-11 13:22:46
931,1259836337764683778,amalaka,1,0,2020-05-11 13:22:44
932,1259836092775313411,aniconically,8,1,2020-05-11 13:21:45
933,1259836064874799105,azytqa,10,2,2020-05-11 13:21:39
934,1259669983895990273,psychoceuticals,74,5,2020-05-11 02:21:42
935,1259609585809338368,buttockery,329,58,2020-05-10 22:21:42
936,1259579395515265026,virusremained,24,1,2020-05-10 20:21:44
937,1259473698442153986,messhugah,106,18,2020-05-10 13:21:44
938,1259473690418348032,crappis,14,7,2020-05-10 13:21:42
939,1259473682499600419,doorhinge,20,6,2020-05-10 13:21:40
940,1259216917996470273,spokesbaby,1154,163,2020-05-09 20:21:23
941,1259194276434640897,shecession,94,24,2020-05-09 18:51:24
942,1259179156367126529,pademic,357,33,2020-05-09 17:51:19
943,1259143220195360768,quitarme,32,3,2020-05-09 15:28:32
944,1259143199609716737,estube,14,3,2020-05-09 15:28:27
945,1259142346303733766,viniste,15,3,2020-05-09 15:25:03
946,1259141726914187264,arrepentida,33,14,2020-05-09 15:22:36
947,1259141711554580481,piangueras,5,0,2020-05-09 15:22:32
948,1259141404930031616,megadreams,83,22,2020-05-09 15:21:19
949,1259126332107173889,coroñatas,124,35,2020-05-09 14:21:25
950,1258899861014970369,phosphotungstic,13,4,2020-05-08 23:21:30
951,1258877351783473153,goatkeeper,148,32,2020-05-08 21:52:04
952,1258816996566872064,alghorza,4,1,2020-05-08 17:52:14
953,1258816955282345984,handiras,4,0,2020-05-08 17:52:04
954,1258771628508545025,bestfriendhood,138,24,2020-05-08 14:51:57
955,1258764018333990912,inflorescent,10,4,2020-05-08 14:21:43
956,1258711168631390208,sepium,6,0,2020-05-08 10:51:42
957,1258688726806528006,noocho,9,1,2020-05-08 09:22:32
958,1258688565288087552,quarancut,50,9,2020-05-08 09:21:53
959,1258688544165552128,tricoteuse,8,2,2020-05-08 09:21:48
960,1258582784337219586,keelboaters,7,0,2020-05-08 02:21:33
961,1258432197222191104,zoombinos,106,17,2020-05-07 16:23:11
962,1258432188774789120,zumigos,36,9,2020-05-07 16:23:09
963,1258424284902567936,chkhaveri,6,0,2020-05-07 15:51:44
964,1258416799391068161,cerivisiae,6,1,2020-05-07 15:21:59
965,1258326185588789249,quizdaddyscloset,81,9,2020-05-07 09:21:55
966,1258167541345726465,prequarantine,344,66,2020-05-06 22:51:32
967,1258107442581377024,nonoffensively,49,8,2020-05-06 18:52:43
968,1258077235266965505,netfilm,26,5,2020-05-06 16:52:41
969,1258047028388671488,nutpickers,72,22,2020-05-06 14:52:39
970,1258039284088569857,kadavergehorsam,18,9,2020-05-06 14:21:53
971,1258024665219555328,declassicizes,19,2,2020-05-06 13:23:47
972,1258001468696772608,directedbybryian,10,3,2020-05-06 11:51:37
973,1257963965684101121,microscene,23,2,2020-05-06 09:22:35
974,1257963957199003648,superhunky,90,11,2020-05-06 09:22:33
975,1257805393927049225,mjelse,17,0,2020-05-05 22:52:29
976,1257790084444758022,glauchen,15,0,2020-05-05 21:51:39
977,1257790076320272385,gleiben,17,0,2020-05-05 21:51:37
978,1257744776386031616,spellbindable,47,11,2020-05-05 18:51:37
979,1257737281869357058,antipestilential,20,7,2020-05-05 18:21:50
980,1257722211777069056,cutelèta,9,2,2020-05-05 17:21:57
981,1257609389973868550,vacuolated,6,0,2020-05-05 09:53:38
982,1257609382076076033,hornfels,8,0,2020-05-05 09:53:36
983,1257609363189104641,unsexily,197,43,2020-05-05 09:53:32
984,1257609333401169920,numerarchy,14,2,2020-05-05 09:53:24
985,1257609057306902529,unflippable,25,4,2020-05-05 09:52:19
986,1257609034284367872,sixty‑four‑seat,3,0,2020-05-05 09:52:13
987,1257601362264829952,slangified,29,6,2020-05-05 09:21:44
988,1257571121337155584,tengujo,12,0,2020-05-05 07:21:34
989,1257352304111517697,vitaparcours,14,2,2020-05-04 16:52:04
990,1257337094575456263,wackadoodlies,110,22,2020-05-04 15:51:38
991,1257261554401251328,epidodes,62,6,2020-05-04 10:51:28
992,1257087980277243906,debtphobia,123,27,2020-05-03 23:21:44
993,1256876605747728384,boojihadeen,46,6,2020-05-03 09:21:49
994,1256710447778103297,phthongs,53,6,2020-05-02 22:21:33
995,1256634963702800384,cistanthe,10,0,2020-05-02 17:21:37
996,1256514175356022784,whoseactors,4,0,2020-05-02 09:21:38
997,1256348188413440002,gameifies,34,1,2020-05-01 22:22:04
998,1256317837519577090,herbsmith,35,3,2020-05-01 20:21:28
999,1256310329295933445,demonette,89,21,2020-05-01 19:51:38
1000,1256295196943421442,centrão,1882,462,2020-05-01 18:51:30
1001,1256272581105201153,unexoticized,61,8,2020-05-01 17:21:38
1002,1256242451662221312,fishtancing,215,50,2020-05-01 15:21:54
1003,1256219909291376640,boondocked,20,2,2020-05-01 13:52:20
1004,1255903143008907266,postcataclysm,80,22,2020-04-30 16:53:37
1005,1255849987977760773,tocotrienols,8,0,2020-04-30 13:22:24
1006,1255849934487793665,cloperastine,10,0,2020-04-30 13:22:11
1007,1255812051479474177,impeache,38,7,2020-04-30 10:51:39
1008,1255796982389657601,bestied,9,1,2020-04-30 09:51:46
1009,1255790177169092609,apatites,9,0,2020-04-30 09:24:44
1010,1255789830316974080,complicastions,10,0,2020-04-30 09:23:21
1011,1255789493346603008,findfood,11,2,2020-04-30 09:22:01
1012,1255789406662909952,hyperpresidential,55,7,2020-04-30 09:21:40
1013,1255759213118271490,gravititis,23,0,2020-04-30 07:21:41
1014,1255532814533091328,sabayons,10,0,2020-04-29 16:22:04
1015,1255517694146809858,lasagana,896,171,2020-04-29 15:21:59
1016,1255510117254148107,crooningly,20,6,2020-04-29 14:51:52
1017,1255502616156688384,scactiattias,4,0,2020-04-29 14:22:04
1018,1255502607709360128,scactiattia,4,0,2020-04-29 14:22:02
1019,1255434677994819584,goldcrests,7,0,2020-04-29 09:52:06
1020,1255434670096945153,unguligrades,7,4,2020-04-29 09:52:04
1021,1255434662132006915,digitigrades,3,0,2020-04-29 09:52:02
1022,1255434654443810818,plantigrades,7,2,2020-04-29 09:52:01
1023,1255245831986393088,postpandemic,941,237,2020-04-28 21:21:42
1024,1255238290007101442,ballastexistenz,44,9,2020-04-28 20:51:44
1025,1255178008429813761,gossamery,11,4,2020-04-28 16:52:11
1026,1255178000586485760,paganesque,31,9,2020-04-28 16:52:10
1027,1255147697402556418,swabable,24,5,2020-04-28 14:51:45
1028,1255125091391848449,sengu,4,0,2020-04-28 13:21:55
1029,1255125083758170113,shikinen,6,0,2020-04-28 13:21:53
1030,1255094875118284801,overgrowns,4,0,2020-04-28 11:21:51
1031,1255072294373855233,crouch‑walked,11,2,2020-04-28 09:52:07
1032,1255064833080385536,guardai,2,2,2020-04-28 09:22:28
1033,1255064708207566848,konbanwa,45,18,2020-04-28 09:21:59
1034,1255064693640769536,divano,7,2,2020-04-28 09:21:55
1035,1255034443342974976,teleconsultations,17,2,2020-04-28 07:21:43
1036,1255034435461931008,telabortions,60,10,2020-04-28 07:21:41
1037,1255034396291272704,musquyta,5,0,2020-04-28 07:21:32
1038,1254989235150557184,zombieverses,79,18,2020-04-28 04:22:04
1039,1254891087174553607,brodos,10,0,2020-04-27 21:52:04
1040,1254860741795917827,noodleless,245,48,2020-04-27 19:51:29
1041,1254823248002514945,pemulung,13,3,2020-04-27 17:22:30
1042,1254702269028806656,kikikikikikiki,399,71,2020-04-27 09:21:46
1043,1254596618348830726,glitchiest,94,9,2020-04-27 02:21:57
1044,1254558869549920258,harshers,17,3,2020-04-26 23:51:57
1045,1254415413229780992,schnauzbart,65,15,2020-04-26 14:21:55
1046,1254415398436552704,bernadoodle,71,13,2020-04-26 14:21:51
1047,1254339954861322240,mulchier,27,4,2020-04-26 09:22:04
1048,1254052942325350401,weekprovided,12,0,2020-04-25 14:21:35
1049,1253977487379496960,izolyashki,10,1,2020-04-25 09:21:45
1050,1253743462723268609,coronahawk,97,22,2020-04-24 17:51:49
1051,1253735893564866560,unbesotted,25,4,2020-04-24 17:21:44
1052,1253675528978157575,biointensive,8,3,2020-04-24 13:21:52
1053,1253622778663784449,quaranqueening,520,122,2020-04-24 09:52:16
1054,1253622682807144448,siderism,3,0,2020-04-24 09:51:53
1055,1253622675072782338,helophyte,3,0,2020-04-24 09:51:51
1056,1253456801074491393,polylinguist,60,10,2020-04-23 22:52:44
1057,1253328214245568519,extubating,35,4,2020-04-23 14:21:46
1058,1253267993024434177,haikuist,56,16,2020-04-23 10:22:28
1059,1253267946656477184,botimal,3,0,2020-04-23 10:22:17
1060,1253267921427718145,kentukis,8,1,2020-04-23 10:22:11
1061,1253003702274850816,whereismystimulus,420,93,2020-04-22 16:52:16
1062,1252988505497784320,paleoarchaeologist,16,2,2020-04-22 15:51:53
1063,1252958385693130752,socalcos,5,0,2020-04-22 13:52:12
1064,1252897990542491649,quarantinee,94,18,2020-04-22 09:52:13
1065,1252890352601743364,dancefake,27,7,2020-04-22 09:21:52
1066,1252739361436770310,umute,50,6,2020-04-21 23:21:53
1067,1252694118150680585,boytoys,356,72,2020-04-21 20:22:06
1068,1252678937521643522,oribatida,6,2,2020-04-21 19:21:47
1069,1252633613641961474,allowrd,42,3,2020-04-21 16:21:40
1070,1252543007519358976,alphaviruses,26,8,2020-04-21 10:21:38
1071,1252542998354657280,panviral,18,8,2020-04-21 10:21:36
1072,1252535582049423362,keyow,3,0,2020-04-21 09:52:08
1073,1252535478567481345,downselected,4,0,2020-04-21 09:51:43
1074,1252535470845833216,despike,7,2,2020-04-21 09:51:41
1075,1252527981626626048,statuarietto,3,1,2020-04-21 09:21:56
1076,1252505253053939713,ecoacoustician,22,6,2020-04-21 07:51:37
1077,1252346774464786434,almaciga,8,3,2020-04-20 21:21:53
1078,1252316695378747393,thalattosuchian,16,1,2020-04-20 19:22:21
1079,1252316680602214401,thalattosuchians,8,0,2020-04-20 19:22:18
1080,1252256148771811328,deerfrance,18,3,2020-04-20 15:21:46
1081,1252165544872161282,breadroot,10,2,2020-04-20 09:21:44
1082,1252165531102253058,tickweed,5,2,2020-04-20 09:21:41
1083,1252165510692777984,mauretanicus,4,0,2020-04-20 09:21:36
1084,1251984443541258240,juheard,80,14,2020-04-19 21:22:06
1085,1251886297024774148,lactobaccili,27,11,2020-04-19 14:52:06
1086,1251637128464916484,everyweir,31,6,2020-04-18 22:22:00
1087,1251599444799340544,carbonitite,9,3,2020-04-18 19:52:15
1088,1251599402873040896,oprjan,4,0,2020-04-18 19:52:05
1089,1251335088220131328,guntops,9,0,2020-04-18 02:21:48
1090,1251274877887225857,platnicki,6,0,2020-04-17 22:22:33
1091,1251259816103813120,fetcheth,64,15,2020-04-17 21:22:42
1092,1251259808470183937,dreameth,44,11,2020-04-17 21:22:40
1093,1251259787662299136,apprehendeth,34,5,2020-04-17 21:22:35
1094,1251259771979796487,āftābeh,14,6,2020-04-17 21:22:31
1095,1251169106763661312,smocky,29,5,2020-04-17 15:22:15
1096,1251161601358483463,jetsonmade,37,6,2020-04-17 14:52:25
1097,1251161591967432704,sociophobe,43,6,2020-04-17 14:52:23
1098,1251078859136655362,innardy,4,1,2020-04-17 09:23:38
1099,1251078628051468289,pastourmas,7,0,2020-04-17 09:22:43
1100,1251078540965171200,gegika,1,1,2020-04-17 09:22:22
1101,1250882295814381573,lis’en,45,3,2020-04-16 20:22:34
1102,1250882281083985921,tayammum,14,5,2020-04-16 20:22:30
1103,1250814193189695488,hospitalclosed,78,6,2020-04-16 15:51:57
