,INSTNM,STABBR,UGDS_NRA,UGDS,LATITUDE,LONGITUDE,IS_STATE
5520,Paul Mitchell the School-Spokane,WA,0.0,134.0,47.658367999999996,-117.19893,True
5521,J Renee College,IL,0.0,44.0,42.070355,-88.28954499999999,True
5522,National Personal Training Institute of Colorado,CO,0.0,58.0,39.74087,-105.154321,True
5523,National Personal Training Institute of Colorado,CO,0.0,36.0,38.894095,-104.75466800000001,True
5524,International College of Beauty Arts & Sciences,CA,0.0,64.0,34.148057,-118.273227,True
5525,The Salon Professional Academy-Shorewood,IL,0.0,79.0,41.540252,-88.203774,True
5526,John Paul the Great Catholic University,CA,0.0281,285.0,33.12085,-117.082401,True
5527,University of Connecticut-Hartford Campus,CT,0.015,1396.0,41.762673,-72.672175,True
5528,Ottawa University-Surprise,AZ,0.0,598.0,33.628923,-112.368233,True
5529,Independence University,UT,0.0007,9779.0,40.684326,-111.870034,True
5530,National American University-Tulsa,OK,0.0,109.0,36.046839,-95.905505,True
5531,National American University-Centennial,CO,0.1705,129.0,39.567327,-104.96010600000001,True
5532,National American University-Colorado Springs South,CO,0.0,146.0,38.847542,-104.722124,True
5533,Chamberlain University-Missouri,MO,0.0,535.0,38.701907,-90.43628299999999,True
5534,Chamberlain University-Texas,TX,0.0061,823.0,29.838386,-95.560414,True
5535,Continental School of Beauty Culture-Mattydale,NY,0.0,247.0,43.105938,-76.147295,True
5536,Carrington College-Pomona,CA,0.0,168.0,34.06302,-117.803875,True
5537,Paul Mitchell the School-Columbia,SC,0.0,228.0,33.997803999999995,-81.03995400000001,True
5538,Paul Mitchell the School-Charleston,SC,0.005,199.0,32.874611,-80.022852,True
5539,Kenneth Shuler School of Cosmetology-Greenville,SC,0.0,161.0,34.791087,-82.48451899999999,True
5540,South University-Novi,MI,0.0,46.0,42.495506,-83.457358,True
5541,Northwest College-Eugene,OR,0.0,207.0,44.078014,-123.046328,True
5542,Northwest College-Tualatin,OR,0.0,26.0,45.382946000000004,-122.762464,True
5543,Trend Setters' Academy of Beauty Culture-Louisville,KY,0.0,36.0,38.134972,-85.684423,True
5544,CET-Soledad,CA,0.0,84.0,36.414559999999994,-121.316599,True
5545,United Education Institute-UEI College San Marcos,CA,0.0,405.0,33.131561,-117.118524,True
5546,Vanguard College of Cosmetology-Metairie,LA,0.0,138.0,30.004827000000002,-90.163276,True
5547,United Education Institute-Anaheim,CA,0.0,598.0,33.851393,-117.922969,True
5548,New England Tractor Trailer Training School of Massachusetts,MA,0.0,455.0,42.730818,-71.115989,True
5549,Cortiva Institute-Las Vegas,NV,0.0,229.0,36.040791999999996,-115.12074199999999,True
5550,Cortiva Institute-Tempe,AZ,0.0,190.0,33.391682,-111.962383,True
5551,Cortiva Institute-Phoenix,AZ,0.0035,286.0,33.577302,-112.12673899999999,True
5552,Cortiva Institute-Westminster,CO,0.0,104.0,39.859272999999995,-105.065176,True
5553,Cortiva Institute-Aurora,CO,0.0109,92.0,39.704762,-104.824702,True
5555,Cortiva Institute-York,PA,0.0,65.0,40.085349,-76.76844100000001,True
5556,Allen School-Phoenix,AZ,0.0,41.0,33.629635,-112.11743,True
5557,Oklahoma Technical College,OK,0.0,132.0,36.098687,-95.905011,True
5558,Midwest Technical Institute-Moline,IL,0.0,341.0,41.489394,-90.483614,True
5559,Unitech Training Academy-Alexandria,LA,0.0,76.0,31.265718,-92.460375,True
5560,Unitech Training Academy-Lake Charles,LA,0.0,71.0,30.204239,-93.192846,True
5561,Aveda Institute-Los Angeles,CA,0.0,179.0,34.062796999999996,-118.44656599999999,True
5562,UEI College-Riverside,CA,0.0,663.0,33.975392,-117.35175500000001,True
5563,WellSpring School of Allied Health-Lawrence,KS,0.0,32.0,38.965848,-95.235123,True
5564,Manuel and Theresa's School of Hair Design-Victoria,TX,0.0,18.0,28.799901000000002,-96.991589,True
5565,Tricoci University of Beauty Culture-Chicago NE,IL,0.0118,85.0,41.999802,-87.660911,True
5566,Los Angeles Pacific University,CA,0.0005,1873.0,34.110723,-117.82748400000001,True
5567,CollegeAmerica-Phoenix,AZ,0.0,488.0,33.574684999999995,-112.117971,True
5568,Stevens-Henager College,ID,0.0,85.0,43.48346,-112.05156000000001,True
5569,Avalon School of Cosmetology-Phoenix,AZ,0.0,330.0,33.641760999999995,-112.068,True
5570,Avalon School of Cosmetology-Layton,UT,0.0,140.0,41.089919,-112.00363899999999,True
5571,All-State Career School-Health Sciences,PA,0.0,313.0,39.866163,-75.302151,True
5572,Aveda Institute-Des Moines,IA,0.0,147.0,41.562675,-93.802586,True
5573,Fortis Institute-Lawrenceville,NJ,0.0,256.0,40.260811,-74.719102,True
5574,Relay Graduate School of Education,NY,0.0386,259.0,40.70563,-74.013948,True
5575,Platt College-Miller-Motte Technical-Macon,GA,0.0,424.0,32.897821,-83.687065,True
5576,International Culinary Center-California,CA,0.0,92.0,37.293627,-121.961476,True
5577,South University-Savannah Online,GA,0.0,3555.0,31.999481,-81.105531,True
5578,Fortis College-Montgomery,AL,0.0,106.0,32.385245,-86.201216,True
5579,Whitworth University-Adult Degree Programs,WA,0.0,294.0,47.751642,-117.41156799999999,True
5581,Springfield College-Regional Online and Continuing Education,MA,0.0311,643.0,42.1022,-72.556647,True
5582,Marian Health Careers Center-Van Nuys Campus,CA,0.0566,159.0,34.177483,-118.46556100000001,True
5583,Milan Institute-Las Vegas,NV,0.0,267.0,36.161590000000004,-115.17033300000001,True
5584,Catholic Distance University,WV,0.0,71.0,39.28763,-77.860321,True
5585,New York School of Esthetics & Day Spa,NY,0.0,117.0,41.035422,-73.781183,True
5586,Panache Academy of Beauty,WI,0.0,59.0,43.5762,-89.780047,True
5587,Finger Lakes Health College of Nursing & Health Sciences,NY,0.0,130.0,42.876428999999995,-76.987844,True
5588,ASI Career Institute,NJ,0.0,57.0,39.756603999999996,-75.04544200000001,True
5589,Midwest Technical Institute-Ridgeland,MS,0.0,582.0,32.402516,-90.178196,True
5590,Christine Valmy International School of Esthetics & Cosmetology,NJ,0.0,116.0,40.868977,-74.358331,True
5591,City College-Hollywood,FL,0.0,243.0,26.025173000000002,-80.22004,True
5592,Paul Mitchell the School-Arlington,TX,0.003,328.0,32.680899,-97.107997,True
5595,Palmetto Beauty School,SC,0.0,27.0,34.978606,-81.870867,True
5596,Paul Mitchell the School-Fort Myers,FL,0.0,128.0,26.495581,-81.792422,True
5597,Paul Mitchell the School-Raleigh,NC,0.0065,155.0,35.882566,-78.740471,True
5598,CUNY Stella and Charles Guttman Community College,NY,0.0414,941.0,40.75281,-73.984131,True
5599,Lil Lou's Beauty and Barber College LLC,IN,0.0,72.0,41.53025,-87.33581099999999,True
5600,Criswell College,TX,0.0225,178.0,32.793513,-96.77669,True
5601,Beverly Hills Design Institute,CA,0.2222,9.0,34.06463,-118.375621,True
5602,Reflections Academy of Beauty,IL,0.0,26.0,39.843265,-88.956239,True
5603,UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,TX,0.0167,60.0,26.24605,-98.468021,True
5604,Bryant & Stratton College-Akron,OH,0.0,123.0,41.1282,-81.65509499999999,True
5605,Annenberg School of Nursing,CA,0.0,11.0,34.200825,-118.553851,True
5606,American Medical Academy,FL,0.0,461.0,25.66273,-80.393361,True
5607,Tooele Technical College,UT,0.0,341.0,40.527752,-112.32571399999999,True
5608,Chamberlain University-Georgia,GA,0.0009,1068.0,33.911943,-84.351949,True
5609,Chamberlain University-Indiana,IN,0.0,210.0,39.91916,-86.11106099999999,True
5610,Carrington College-Mesquite,TX,0.0,40.0,32.815899,-96.625985,True
5611,Sessions College for Professional Design,AZ,0.0,153.0,33.427133000000005,-111.941123,True
5612,Tulsa Welding School-Jacksonville,FL,0.0,178.0,30.313564000000003,-81.56007,True
5613,Empire Beauty School-Virginia Beach,VA,0.0,115.0,36.838454999999996,-76.135548,True
5614,Ross Medical Education Center-Morgantown,WV,0.0,50.0,39.652359000000004,-79.943611,True
5615,Paul Mitchell the School-Ogden,UT,0.0,130.0,41.225229,-111.97423300000001,True
5616,Cortiva Institute-Dallas,TX,0.0,210.0,32.938209,-96.740482,True
5617,Miami Ad School-New York,NY,0.2308,91.0,40.755046,-73.925071,True
5618,Larry's Barber College,IL,0.0,143.0,41.703711,-87.64320699999999,True
5619,Futura Career Institute,FL,0.0,145.0,25.863128,-80.306991,True
5620,Flair Beauty College,CA,0.0,53.0,34.414463,-118.55001499999999,True
5621,Vogue College of Cosmetology-San Antonio Fredericksburg,TX,0.0733,150.0,29.462345000000003,-98.523455,True
5622,Vogue College of Cosmetology,TX,0.13,100.0,29.465563,-98.602991,True
5623,Tomorrow's Image Barber And Beauty Academy of Virginia,VA,0.0,14.0,37.133072,-76.529229,True
5624,College of International Esthetics Inc,CO,0.0084,119.0,39.790459999999996,-105.07593100000001,True
5625,Medical Allied Career Center,CA,0.0,78.0,33.91871,-118.062402,True
5626,Bais HaMedrash and Mesivta of Baltimore,MD,0.0,80.0,39.379528,-76.674414,True
5627,Barber & Beauty Institute of New York,NY,0.0,58.0,40.69983,-73.615341,True
5628,Salon Institute-Toledo Campus,OH,0.0,97.0,41.674855,-83.696989,True
5629,Curve Metric School of Hair Design,IL,0.0,36.0,41.937678000000005,-87.81872800000001,True
5630,Athena Career Academy,OH,0.0,283.0,41.614633000000005,-83.665339,True
5631,Yeshiva Gedolah Zichron Leyma,NJ,0.0435,23.0,40.6992,-74.268351,True
5632,The Barber School,UT,0.0,149.0,40.621415,-111.891446,True
5633,Be'er Yaakov Talmudic Seminary,NY,0.0018,569.0,41.13905,-74.028425,True
5634,Rio Grande Valley College,TX,0.0,626.0,26.24215,-98.177978,True
5635,Alexander Academy,MA,0.0,61.0,42.587705,-71.769406,True
5636,Aveda Institute-Tucson,AZ,0.0,157.0,32.220141,-110.96836100000002,True
5637,Ambiance Beauty & Barber Academy Inc,FL,0.0,26.0,28.117559000000004,-80.673575,True
5638,Diamond Beauty College,CA,0.0842,190.0,34.062971000000005,-118.04671100000002,True
5639,Unitek College,CA,0.0,175.0,37.656420000000004,-122.455603,True
5640,University Academy of Hair Design,AL,0.0,28.0,33.19105,-87.559744,True
5641,Florida Institute of Recording Sound and Technology,FL,0.0116,344.0,28.57897,-81.411511,True
5642,New Dimensions Beauty Academy Inc,CO,0.0,69.0,39.534586,-104.766874,True
5643,Paul Mitchell the School-Reno,NV,0.0056,180.0,39.509232,-119.803848,True
5644,Boise Barber College,ID,0.0,66.0,43.588823,-116.278054,True
5645,Austin Kade Academy,ID,0.0,102.0,43.482859000000005,-112.00112800000001,True
5646,Aesthetic Science Institute,NY,0.0,54.0,42.76194,-73.794947,True
5647,Elaine Sterling Institute,GA,0.0,134.0,33.846647,-84.36326600000001,True
5648,Wade Gordon Hairdressing Academy,TX,0.0,86.0,35.183505,-101.92742199999999,True
5649,Mitsu Sato Hair Academy,KS,0.0,32.0,38.964694,-94.670149,True
5650,SAE Institute of Technology-Los Angeles,CA,0.0,121.0,34.0904,-118.33686100000001,True
5651,Florida Vocational Institute,FL,0.0,467.0,25.773542000000003,-80.321789,True
5652,SAE Institute of Technology-Atlanta,GA,0.0028,726.0,33.75993,-84.38696,True
5653,Academy di Firenze,ID,0.0,14.0,42.723871,-114.519826,True
5654,SAE Institute of Technology-Miami,FL,0.0,111.0,25.92387,-80.15539100000001,True
5655,Colorado State University-Global Campus,CO,0.0023,7671.0,39.724849,-104.786742,True
5656,Paul Mitchell the School-Overland Park,KS,0.0106,188.0,38.95593,-94.688051,True
5657,Medspa Academies,UT,0.0,210.0,40.55681,-111.912821,True
5658,Brighton Institute of Cosmetology,MI,0.0,43.0,42.521018,-83.743486,True
5659,West Coast University-Dallas,TX,0.0,792.0,32.827459999999995,-96.873805,True
5660,Stevens-Henager College,UT,0.0,93.0,37.095406,-113.557643,True
5661,National American University-Bellevue,NE,0.0,68.0,41.141521999999995,-95.967384,True
5662,National American University-Mesquite,TX,0.0,180.0,32.80385,-96.625431,True
5663,Empire Beauty School-Savannah,GA,0.0,100.0,32.008547,-81.112086,True
5664,Ogle School Hair Skin Nails-Denton,TX,0.0,139.0,33.192334,-97.113213,True
5665,Empire Beauty School-West Greensboro,NC,0.0,79.0,36.051588,-79.90432,True
5666,California College San Diego,CA,0.0167,300.0,33.138303,-117.16065800000001,True
5667,Jolie Hair and Beauty Academy-Northfield,NJ,0.0,129.0,39.383782000000004,-74.554569,True
5668,Hays Academy of Hair Design,KS,0.0,56.0,38.8398,-97.607551,True
5669,Bellus Academy,KS,0.0,171.0,39.191749,-96.60826999999999,True
5670,Cortiva Institute-Seattle,WA,0.0,108.0,47.321132,-122.307448,True
5671,MotoRing Technical Training Institute,RI,0.0,59.0,41.818659999999994,-71.384761,True
5672,Columbia College,VA,0.1875,144.0,38.838042,-77.434496,True
5673,Unitek College,CA,0.0,273.0,37.661039,-122.116059,True
5674,Pennsylvania State University-World Campus,PA,0.017,8102.0,40.832783,-77.841594,True
5675,Medical Career Institute,NJ,0.0,122.0,40.263785999999996,-74.046322,True
5676,Advance Beauty Techs Academy,CA,0.0,73.0,33.884074,-117.517655,True
5677,Elevate Salon Institute-Westminster,CO,0.0,67.0,39.857821,-105.072521,True
5678,Brand College,CA,0.0,19.0,34.157990000000005,-118.265551,True
5679,Hinton Barber and Beauty College,CA,0.0,43.0,38.109629,-122.245384,True
5680,Advanced Career Institute,CA,0.0,464.0,36.344669,-119.38533000000001,True
5681,Digital Film Academy,NY,0.1018,167.0,40.760073,-73.99108199999999,True
5682,MyComputerCareer.edu-Raleigh,NC,0.0,1809.0,35.767841,-78.727186,True
5683,Purdue University Global-Augusta,ME,0.0,413.0,44.340912,-69.78978599999999,True
5684,South University-Austin,TX,0.0066,302.0,30.479474,-97.689972,True
5685,South University-Cleveland,OH,0.0,72.0,41.431412,-81.496974,True
5686,Bryant & Stratton College-Online,NY,0.0,4436.0,42.790174,-78.770363,True
5687,Ogle School Hair Skin Nails-San Antonio,TX,0.0,285.0,29.518310999999997,-98.503686,True
5688,Elizabethtown College School of Continuing and Professional Studies,PA,0.0,246.0,40.149236,-76.59322399999999,True
5689,Ideal Beauty Academy,KY,0.0,16.0,38.225024,-85.56805200000001,True
5690,Minnesota School of Cosmetology-Plymouth Campus,MN,0.0108,93.0,44.994528,-93.50307,True
5691,Mercyhurst University-North East Campus,PA,0.0,595.0,42.219677000000004,-79.83574499999999,True
5692,Warner Pacific University Professional and Graduate Studies,OR,0.0,321.0,45.503764000000004,-122.56253000000001,True
5693,Platt College-Riverside,CA,0.0,484.0,33.932922999999995,-117.29836499999999,True
5694,Empire Beauty School-Glen Burnie,MD,0.0,100.0,39.203264000000004,-76.616551,True
5695,International School of Cosmetology-Toni & Guy Hairdressing Academy,AZ,0.0,74.0,33.536609000000006,-111.889421,True
5696,United Education Institute-UEI College Stockton,CA,0.0,569.0,37.99756,-121.30846100000001,True
5697,Shiloh University,IA,0.0,14.0,41.459134999999996,-91.705724,True
5698,Ross Medical Education Center-Dayton,OH,0.0,85.0,39.816855,-84.126037,True
5699,Ross Medical Education Center-Ontario,OH,0.0,76.0,40.77421,-82.59186700000001,True
5700,Ross Medical Education Center-Bowling Green,KY,0.0,91.0,36.966303,-86.433521,True
5701,Florida Institute of Technology-Online,FL,0.0123,1460.0,28.065754,-80.62437800000001,True
5702,Rasmussen College-Kansas,KS,0.0,554.0,39.056302,-95.751719,True
5703,Columbia Institute,MD,0.1589,107.0,39.056034999999994,-77.08083,True
5704,School of Missionary Aviation Technology,MI,0.05,20.0,42.941371000000004,-85.07224000000001,True
5705,Ace Cosmetology and Barber Training Center,CT,0.0,89.0,41.593956,-72.98741600000001,True
5706,California Miramar University,CA,0.0882,68.0,32.77942,-117.11851000000001,True
5708,The College of Health Care Professions-Dallas,TX,0.0,85.0,32.830186,-96.87502099999999,True
5709,The College of Health Care Professions-Fort Worth,TX,0.0,509.0,32.816901,-97.311645,True
5710,Shear Finesse Beauty Academy,FL,0.0,15.0,30.319276000000002,-81.558157,True
5711,Miami Media School,FL,0.0,92.0,25.765081,-80.193028,True
5712,Academy of Salon Professionals,MO,0.0,38.0,38.690729,-93.251559,True
5713,CyberTex Institute of Technology,TX,0.106,217.0,30.324403000000004,-97.70303050000001,True
5714,New England Tractor Trailer Training School of CT-Bridgeport,CT,0.0,269.0,41.186706,-73.179406,True
5715,Gemini School of Visual Arts & Communication,TX,0.0,15.0,30.50915,-97.846121,True
5716,Designer Barber & Stylist School,AR,0.0,78.0,35.359477000000005,-94.37033100000001,True
5717,Paul Mitchell the School-Woodbridge,VA,0.0,135.0,38.635366999999995,-77.293304,True
5718,College of the Muscogee Nation,OK,0.0,205.0,35.635288,-95.93643900000001,True
5719,The Salon Professional Academy-Huntsville,AL,0.0,46.0,34.736145,-86.65572399999999,True
5720,Midwives College of Utah,UT,0.0,257.0,40.71089,-111.85703600000001,True
5721,Aspen Beauty Academy of Laurel,MD,0.0182,55.0,39.099633000000004,-76.82221899999999,True
5722,M T Training Center,TX,0.0,176.0,32.72,-97.042564,True
5723,Berks Career & Technology Center,PA,0.0,46.0,40.388341,-76.00080799999999,True
5725,Carthage R9 School District-Carthage Technical Center,MO,0.0,28.0,37.173927,-94.30086999999999,True
5726,Grace Mission University,CA,0.3214,84.0,33.867663,-117.95820800000001,True
5727,Verve College,IL,0.0,170.0,41.84402,-87.984611,True
5729,Top Nails & Hair Beauty School,UT,0.0,30.0,40.652683,-111.94045200000001,True
5730,Santa Ana Beauty College,CA,0.0,110.0,33.759423,-117.895913,True
5731,Shepherds College,WI,0.0,80.0,42.680369,-88.062268,True
5732,Woodruff Medical Training and Testing,GA,0.0,142.0,33.839432,-84.238614,True
5733,Helms College,GA,0.0,304.0,32.803363,-83.732678,True
5734,Ukiah Adult School,CA,0.0,34.0,39.160947,-123.215034,True
5735,Riverside County Office of Education-School of Career Education,CA,0.0,164.0,33.91733,-117.294699,True
5736,Institute of Health Sciences,MD,0.0,126.0,39.487379,-76.656295,True
5737,Mid-South Christian College,TN,0.5,28.0,35.064172,-89.911799,True
5738,New York Institute of Beauty,NY,0.0,163.0,40.80235,-73.189261,True
5739,Ultrasound Medical Institute,FL,0.0,98.0,26.68295,-80.22825999999999,True
5740,Xavier College School of Nursing,CA,0.0,79.0,37.966315,-121.29326699999999,True
5741,Lawrence & Company College of Cosmetology,CA,0.0,51.0,36.33339,-119.637371,True
5742,Kaizen Beauty Academy,FL,0.0,36.0,26.010279999999998,-80.255473,True
5743,Sharp Edgez Barber Institute,NY,0.0,105.0,43.200074,-77.63727800000001,True
5744,The Salon Professional Academy-Nashville,TN,0.0,36.0,36.170543,-86.667242,True
5745,Prestige Health & Beauty Sciences Academy,FL,0.0,30.0,25.931398,-80.132918,True
5746,California Career Institute,CA,0.0,196.0,33.786223,-117.96041299999999,True
5747,Cosmo Factory Cosmetology Academy,CA,0.0,35.0,36.967956,-122.023723,True
5748,Grace School of Theology,TX,0.6667,237.0,30.205731,-95.472493,True
5749,Yeshiva Gedolah Kesser Torah,NY,0.0617,81.0,41.124819,-74.06855300000001,True
5750,Universal Training Institute,NJ,0.0,201.0,40.51034,-74.269901,True
5751,Yeshiva Yesodei Hatorah,NJ,0.0,46.0,40.065908,-74.202016,True
5752,Rizzieri Institute,NJ,0.0,43.0,39.851623,-75.0,True
5753,Bonnie Joseph Academy of Cosmetology & Barbering,UT,0.0,14.0,40.505437,-111.41384599999999,True
5754,Healthcare Training Institute,LA,0.0,66.0,29.973647999999997,-90.24613599999999,True
5755,J D Academy of Salon and Spa,CA,0.0,94.0,37.818164,-121.995828,True
5756,Boca Beauty Academy,FL,0.0,98.0,26.366888,-80.167216,True
5757,Paul Mitchell the School-Jersey Shore,NJ,0.0,172.0,40.062647,-74.143713,True
5758,City Pointe Beauty Academy,MO,0.0,92.0,37.140007000000004,-94.473433,True
5759,The Chrysm Insitute of Esthetics,VA,0.0,130.0,36.845209999999994,-76.13731999999999,True
5761,National Personal Training Institute of Columbus,OH,0.0,35.0,40.144669,-83.089701,True
5762,Belle Academy of Cosmetology LLC,CT,0.0,8.0,41.59749,-73.055819,True
5763,Empire Beauty School-Augusta,GA,0.0,81.0,33.516811,-82.066289,True
5764,South University-High Point,NC,0.0,35.0,36.040440999999994,-79.96354699999999,True
5765,Empire Beauty School-Vernon Hills,IL,0.0,74.0,42.241766999999996,-87.958698,True
5766,Empire Beauty School-Stone Park,IL,0.0,126.0,41.907282,-87.871263,True
5767,Empire Beauty School-Rochester,NY,0.0,49.0,43.216013000000004,-77.726297,True
5768,Ross Medical Education Center-Kokomo,IN,0.0,82.0,40.444807,-86.12999599999999,True
5769,Ross Medical Education Center-Erlanger,KY,0.0,74.0,39.030899,-84.615734,True
5770,Ross Medical Education Center-Charleston,WV,0.0,107.0,38.310311999999996,-81.567573,True
5771,Cortiva Institute-Houston,TX,0.0,199.0,29.846237,-95.50529,True
5772,InterCoast Colleges-Fairfield,CA,0.0,189.0,38.212134000000006,-122.147995,True
5773,Southern Careers Institute-San Antonio,TX,0.0,520.0,29.4585,-98.627397,True
5774,Milan Institute-Merced,CA,0.0,311.0,37.322518,-120.481067,True
5775,Midwest Technical Institute-Springfield,MO,0.0,405.0,37.147663,-93.25635600000001,True
5776,Finger Lakes School of Massage,MD,0.0,59.0,39.441953000000005,-77.394941,True
5777,Augusta University,GA,0.0109,5146.0,33.47037,-81.989071,True
5778,Middle Georgia State University,GA,0.015,6931.0,32.808091999999995,-83.732058,True
5779,Trenz Beauty Academy,IL,0.0,103.0,41.615676,-87.529507,True
5780,Paul Mitchell the School-Denver,CO,0.0,201.0,39.70898,-105.07728300000001,True
5781,Academy of Interactive Entertainment,WA,0.0204,147.0,47.621224,-122.35115800000001,True
5782,Arrojo Cosmetology School,NY,0.0,105.0,40.722909,-74.00777,True
5783,Cosmetology Academy of Texarkana,TX,0.0,67.0,33.457096,-94.132583,True
5784,Veritas Baptist College,IN,0.0132,151.0,39.145234,-84.82616999999999,True
5785,Lynnes Welding Training,ND,0.0,24.0,46.879868,-96.823617,True
5786,Aviation Institute of Maintenance-Las Vegas,NV,0.0,359.0,36.083117,-115.118122,True
5787,UEI College-Bakersfield,CA,0.0,904.0,35.381617,-119.049925,True
5788,National American University-Georgetown,TX,0.0,84.0,30.629212,-97.693185,True
5789,National American University-Richardson,TX,0.0,0.0,32.95518,-96.768201,True
5790,National American University-Rochester,MN,0.0,22.0,44.064095,-92.496177,True
5791,National American University-Indianapolis,IN,0.0033,299.0,39.92198,-86.222601,True
5792,DeVry College of New York,NY,0.0415,963.0,40.747747,-73.983492,True
5793,DeVry University-Arizona,AZ,0.0,378.0,33.565758,-112.104601,True
5794,DeVry University-California,CA,0.0142,1965.0,34.068481,-117.5876,True
5795,DeVry University-Colorado,CO,0.0,159.0,39.919340000000005,-105.008901,True
5796,DeVry University-Florida,FL,0.0121,580.0,25.987643,-80.339842,True
5797,DeVry University-Georgia,GA,0.0095,838.0,33.775112,-84.29731600000001,True
5798,DeVry University-Illinois,IL,0.0046,12743.0,41.942190000000004,-87.69145999999999,True
5799,DeVry University-Indiana,IN,0.0,47.0,41.464405,-87.32686600000001,True
5800,DeVry University-Missouri,MO,0.0,92.0,38.939506,-94.575014,True
5801,DeVry University-Nevada,NV,0.0,86.0,36.020266,-115.096601,True
5802,DeVry University-New Jersey,NJ,0.0359,334.0,40.466026,-74.43860600000001,True
5803,DeVry University-North Carolina,NC,0.0,68.0,35.13766,-80.93197099999999,True
5804,DeVry University-Ohio,OH,0.0015,649.0,39.940585999999996,-82.940506,True
5805,DeVry University-Pennsylvania,PA,0.0,199.0,40.135214000000005,-75.18360899999999,True
5806,DeVry University-Tennessee,TN,0.0,33.0,36.085370000000005,-86.694511,True
5807,DeVry University-Texas,TX,0.0021,481.0,32.934523999999996,-97.01249399999999,True
5808,DeVry University-Virginia,VA,0.0,188.0,38.852326,-77.050273,True
5809,University of North Georgia,GA,0.0169,17661.0,34.530219,-83.985694,True
5810,South Georgia State College,GA,0.0029,2105.0,31.495903000000002,-82.855231,True
5811,Northeastern University Lifelong Learning Network,MA,0.2303,1984.0,42.339477,-71.087841,True
5812,Florida Polytechnic University,FL,0.0245,1389.0,28.150149,-81.845995,True
5813,American Institute-Toms River,NJ,0.0,346.0,40.044556,-74.220894,True
5814,The Healthcare Institute,TX,0.0,82.0,29.461920000000003,-98.523081,True
5815,Alamo City Barber College,TX,0.0,157.0,29.52717,-98.63953199999999,True
5816,Arizona College-Mesa,AZ,0.0013,771.0,33.418374,-111.873428,True
5817,American College of Healthcare and Technology,CA,0.0,52.0,33.978807,-118.224906,True
5818,Antioch College,OH,0.0,102.0,39.799806,-83.888077,True
5819,Texas A&M University-Central Texas,TX,0.0011,1904.0,31.053407,-97.775182,True
5820,Central Georgia Technical College,GA,0.0024,6331.0,32.545341,-83.66765,True
5821,Barber School of Pittsburgh,PA,0.0,78.0,40.441863,-80.03416,True
5822,Innovate Salon Academy,NJ,0.0,135.0,40.550944,-74.426739,True
5823,Arizona State University-Skysong,AZ,0.002,29636.0,33.463786,-111.92386100000002,True
5824,Louisiana Delta Community College,LA,0.0029,3054.0,32.49637,-92.032664,True
5825,The Fab School,CA,0.0061,163.0,34.079865999999996,-117.555168,True
5826,Networks Barber College,IL,0.0,44.0,41.621587,-87.539813,True
5827,JB's Hair Design and Barber College,OK,0.0,46.0,35.405519,-97.52838,True
5828,Paul Mitchell the School-Lombard,IL,0.0,126.0,41.839535,-88.00815899999999,True
5829,Paul Mitchell the School-Greenville,SC,0.0,171.0,34.824899,-82.288377,True
5830,Divine Crown Barber & Beauty Academy,PA,0.0,43.0,40.27505,-76.825509,True
5831,Delta College of Arts & Technology-Lafayette Campus,LA,0.0,123.0,30.158184000000002,-92.041847,True
5832,Delta College-Slidell Campus,LA,0.0,61.0,30.286052,-89.78043000000001,True
5833,Integrity College of Health,CA,0.0,46.0,34.171252,-118.131722,True
5834,Electrical Training Center,NY,0.0,187.0,40.680471000000004,-73.404943,True
5835,Alexander Paul Institute of Hair Design,NC,0.0,33.0,35.604962,-77.371696,True
5836,California Technical Academy,CA,0.0,778.0,34.002717,-117.33924499999999,True
5837,More Tech Institute,FL,0.0,68.0,25.871001,-80.316971,True
5838,Dorsey School of Business-Dearborn,MI,0.0,337.0,42.330658,-83.219356,True
5839,Neecee's Barber College,TX,0.0,59.0,32.400984,-99.745008,True
5840,Bella Cosmetology College,TX,0.0,89.0,33.119725,-96.107802,True
5841,Franklin Hair Academy School of Cosmetology,TN,0.0,26.0,35.932691,-86.88023299999999,True
5843,Sutter Beauty College,CA,0.0,71.0,39.131845,-121.633122,True
5844,New Horizons Medical Institute,GA,0.0263,114.0,33.914970000000004,-84.207371,True
5845,Ohio Institute of Allied Health,OH,0.0,39.0,39.845490000000005,-84.14076,True
5846,Paul Mitchell the School-Ardmore,OK,0.0,27.0,34.181867,-97.14464699999999,True
5847,Access Careers,NY,0.0,44.0,40.709502,-73.61531,True
5848,River Valley Cosmetology Institute,OK,0.0,21.0,35.044171999999996,-94.634062,True
5849,Luckes Beauty Academy LLC,VA,0.0,14.0,37.08367,-76.457022,True
5850,Total Transformation Institute of Cosmetology,TX,0.0,35.0,29.882696000000003,-97.920002,True
5851,Vibe Barber College,TN,0.0,53.0,35.165189,-90.036149,True
5852,Champ's Barber School,PA,0.0,27.0,40.037616,-76.307594,True
5853,IGlobal University,VA,0.9167,72.0,38.915226000000004,-77.227315,True
5854,East-West Healing Arts Institute,WI,0.0,10.0,43.056000000000004,-89.49104100000001,True
5855,Standard Healthcare Services-College of Nursing,VA,0.0,311.0,38.908263,-77.210082,True
5856,Philadelphia Technician Training,PA,0.0,170.0,40.068721999999994,-75.157038,True
5857,Grace International Beauty School,NY,0.0,68.0,40.75904,-73.828461,True
